helics_time,AMRwind_time,AMRWind_speed,AMRWind_direction,power_0,power_1,turbine_wd_direction_0,turbine_wd_direction_1
2656.0,33727,7.91384,241.178,1022630.0,1660260.0,243.165,241.66
2657.0,33727.5,7.91394,241.179,1028060.0,1662700.0,243.365,241.751
2658.0,33728,7.91404,241.179,1033650.0,1661120.0,243.54,241.877
2659.0,33728.5,7.91416,241.18,1039610.0,1656670.0,243.694,242.029
2660.0,33729,7.91428,241.181,1046170.0,1650740.0,243.836,242.197
2661.0,33729.5,7.91441,241.182,1053490.0,1644440.0,243.97,242.372
2662.0,33730,7.91455,241.182,1061660.0,1638690.0,244.103,242.54
2663.0,33730.5,7.91469,241.183,1070700.0,1633900.0,244.237,242.69
2664.0,33731,7.91485,241.183,1080500.0,1629890.0,244.372,242.809
2665.0,33731.5,7.91501,241.184,1090740.0,1626870.0,244.503,242.889
2666.0,33732,7.91518,241.184,1100980.0,1624880.0,244.621,242.926
2667.0,33732.5,7.91536,241.185,1110680.0,1623910.0,244.718,242.928
2668.0,33733,7.91555,241.185,1119290.0,1623860.0,244.785,242.902
2669.0,33733.5,7.91574,241.185,1126390.0,1624240.0,244.815,242.863
2670.0,33734,7.91595,241.185,1131620.0,1624530.0,244.803,242.825
2671.0,33734.5,7.91616,241.185,1134830.0,1624200.0,244.745,242.802
2672.0,33735,7.91637,241.185,1136160.0,1623260.0,244.637,242.796
2673.0,33735.5,7.91659,241.184,1135900.0,1621720.0,244.48,242.808
2674.0,33736,7.91682,241.184,1134480.0,1620080.0,244.271,242.836
2675.0,33736.5,7.91705,241.184,1132430.0,1618820.0,244.013,242.879
2676.0,33737,7.91729,241.183,1130280.0,1618600.0,243.714,242.931
2677.0,33737.5,7.91753,241.183,1128430.0,1620200.0,243.385,242.988
2678.0,33738,7.91778,241.182,1127110.0,1624560.0,243.045,243.043
2679.0,33738.5,7.91804,241.181,1126330.0,1632410.0,242.714,243.09
2680.0,33739,7.9183,241.181,1125920.0,1643950.0,242.411,243.131
2681.0,33739.5,7.91856,241.18,1125690.0,1658890.0,242.154,243.166
2682.0,33740,7.91883,241.179,1125500.0,1676340.0,241.951,243.202
2683.0,33740.5,7.9191,241.179,1125290.0,1694950.0,241.8,243.244
2684.0,33741,7.91936,241.178,1124920.0,1713200.0,241.695,243.293
2685.0,33741.5,7.91962,241.178,1124300.0,1729750.0,241.62,243.349
2686.0,33742,7.91987,241.177,1123180.0,1743480.0,241.563,243.406
2687.0,33742.5,7.92012,241.177,1121330.0,1753820.0,241.51,243.463
2688.0,33743,7.92036,241.176,1118510.0,1760590.0,241.452,243.518
2689.0,33743.5,7.92059,241.176,1114560.0,1764760.0,241.383,243.568
2690.0,33744,7.92082,241.176,1109560.0,1767780.0,241.302,243.613
2691.0,33744.5,7.92103,241.175,1103610.0,1771120.0,241.209,243.65
2692.0,33745,7.92123,241.175,1096770.0,1776170.0,241.103,243.673
2693.0,33745.5,7.92142,241.175,1089030.0,1783790.0,240.984,243.677
2694.0,33746,7.9216,241.175,1080240.0,1794240.0,240.857,243.654
2695.0,33746.5,7.92178,241.175,1070480.0,1807140.0,240.73,243.596
2696.0,33747,7.92194,241.175,1059870.0,1821670.0,240.619,243.496
2697.0,33747.5,7.92209,241.175,1048750.0,1836560.0,240.539,243.348
2698.0,33748,7.92223,241.176,1037500.0,1850080.0,240.503,243.156
2699.0,33748.5,7.92236,241.176,1026630.0,1860570.0,240.518,242.931
2700.0,33749,7.9225,241.176,1016580.0,1867300.0,240.577,242.688
2701.0,33749.5,7.92262,241.176,1007740.0,1870130.0,240.67,242.446
2702.0,33750,7.92275,241.176,1000490.0,1868970.0,240.778,242.22
2703.0,33750.5,7.92288,241.176,995053,1863480.0,240.886,242.018
2704.0,33751,7.923,241.176,991583,1853940.0,240.977,241.841
2705.0,33751.5,7.92313,241.176,990055,1841170.0,241.037,241.687
2706.0,33752,7.92326,241.176,990413,1825900.0,241.054,241.553
2707.0,33752.5,7.9234,241.176,992549,1809040.0,241.014,241.438
2708.0,33753,7.92353,241.176,996323,1791400.0,240.909,241.343
2709.0,33753.5,7.92367,241.176,1001550.0,1773220.0,240.735,241.268
2710.0,33754,7.92381,241.176,1008130.0,1754610.0,240.496,241.217
2711.0,33754.5,7.92395,241.176,1015960.0,1735710.0,240.203,241.194
2712.0,33755,7.92409,241.175,1024980.0,1716770.0,239.878,241.197
2713.0,33755.5,7.92423,241.175,1035070.0,1698070.0,239.548,241.23
2714.0,33756,7.92437,241.175,1046020.0,1679910.0,239.238,241.295
2715.0,33756.5,7.9245,241.175,1057300.0,1662600.0,238.969,241.39
2716.0,33757,7.92464,241.175,1068310.0,1646550.0,238.755,241.511
2717.0,33757.5,7.92476,241.175,1078440.0,1632130.0,238.604,241.651
2718.0,33758,7.92489,241.174,1087250.0,1619570.0,238.516,241.8
2719.0,33758.5,7.92501,241.174,1094190.0,1608850.0,238.483,241.947
2720.0,33759,7.92512,241.174,1099180.0,1599610.0,238.498,242.085
2721.0,33759.5,7.92522,241.174,1102330.0,1591330.0,238.55,242.211
2722.0,33760,7.92532,241.175,1103820.0,1583290.0,238.633,242.325
2723.0,33760.5,7.92541,241.175,1103880.0,1574690.0,238.744,242.43
2724.0,33761,7.92549,241.175,1102700.0,1564910.0,238.885,242.533
2725.0,33761.5,7.92557,241.175,1100400.0,1553450.0,239.063,242.639
2726.0,33762,7.92564,241.175,1097220.0,1539900.0,239.286,242.75
2727.0,33762.5,7.92571,241.176,1093580.0,1524180.0,239.556,242.87
2728.0,33763,7.92578,241.176,1089870.0,1506340.0,239.868,242.999
2729.0,33763.5,7.92585,241.176,1086530.0,1486770.0,240.215,243.135
2730.0,33764,7.92592,241.176,1084000.0,1465920.0,240.581,243.272
2731.0,33764.5,7.92599,241.176,1082700.0,1444360.0,240.952,243.407
2732.0,33765,7.92606,241.176,1083040.0,1422710.0,241.307,243.533
2733.0,33765.5,7.92613,241.176,1085360.0,1401460.0,241.632,243.65
2734.0,33766,7.9262,241.176,1090040.0,1380930.0,241.914,243.755
2735.0,33766.5,7.92627,241.176,1097310.0,1361320.0,242.145,243.852
2736.0,33767,7.92634,241.176,1107100.0,1342720.0,242.328,243.942
2737.0,33767.5,7.92641,241.176,1118940.0,1325240.0,242.468,244.028
2738.0,33768,7.92648,241.176,1132040.0,1308970.0,242.576,244.113
2739.0,33768.5,7.92655,241.177,1145480.0,1293830.0,242.66,244.199
2740.0,33769,7.92662,241.177,1158540.0,1279740.0,242.723,244.286
2741.0,33769.5,7.92668,241.177,1170840.0,1266650.0,242.762,244.371
2742.0,33770,7.92674,241.177,1182510.0,1254560.0,242.774,244.454
2743.0,33770.5,7.9268,241.177,1193820.0,1243370.0,242.756,244.527
2744.0,33771,7.92686,241.177,1205510.0,1233180.0,242.711,244.586
2745.0,33771.5,7.92692,241.177,1218200.0,1224090.0,242.646,244.624
2746.0,33772,7.92697,241.177,1232120.0,1216480.0,242.571,244.633
2747.0,33772.5,7.92702,241.177,1247400.0,1210610.0,242.496,244.61
2748.0,33773,7.92708,241.177,1264010.0,1206810.0,242.43,244.552
2749.0,33773.5,7.92713,241.177,1281970.0,1205340.0,242.378,244.455
2750.0,33774,7.92719,241.177,1301480.0,1206430.0,242.342,244.322
2751.0,33774.5,7.92724,241.176,1322720.0,1210140.0,242.323,244.152
2752.0,33775,7.9273,241.176,1345740.0,1216410.0,242.319,243.945
2753.0,33775.5,7.92735,241.175,1370170.0,1225060.0,242.326,243.699
2754.0,33776,7.92739,241.175,1394990.0,1235890.0,242.335,243.41
2755.0,33776.5,7.92744,241.174,1418910.0,1248780.0,242.333,243.076
2756.0,33777,7.92747,241.174,1440350.0,1263500.0,242.308,242.7
2757.0,33777.5,7.9275,241.173,1458170.0,1279770.0,242.258,242.298
2758.0,33778,7.92752,241.172,1471860.0,1297210.0,242.186,241.891
2759.0,33778.5,7.92753,241.172,1481770.0,1315350.0,242.1,241.51
2760.0,33779,7.92753,241.171,1489390.0,1333800.0,242.013,241.186
2761.0,33779.5,7.92751,241.171,1496210.0,1352180.0,241.936,240.949
2762.0,33780,7.92749,241.171,1504080.0,1370520.0,241.874,240.815
2763.0,33780.5,7.92745,241.171,1514940.0,1389020.0,241.836,240.787
2764.0,33781,7.9274,241.17,1529630.0,1407900.0,241.818,240.854
2765.0,33781.5,7.92734,241.17,1547860.0,1427000.0,241.813,240.997
2766.0,33782,7.92727,241.17,1568760.0,1446060.0,241.812,241.188
2767.0,33782.5,7.92719,241.171,1591300.0,1464360.0,241.804,241.393
2768.0,33783,7.92711,241.171,1614500.0,1480970.0,241.786,241.574
2769.0,33783.5,7.92702,241.171,1637340.0,1495150.0,241.751,241.701
2770.0,33784,7.92692,241.171,1659120.0,1506230.0,241.694,241.758
2771.0,33784.5,7.92682,241.171,1679560.0,1513830.0,241.606,241.745
2772.0,33785,7.92671,241.172,1698330.0,1518000.0,241.482,241.672
2773.0,33785.5,7.9266,241.172,1714950.0,1519020.0,241.319,241.566
2774.0,33786,7.92648,241.172,1729190.0,1517330.0,241.116,241.451
2775.0,33786.5,7.92636,241.173,1740980.0,1513580.0,240.88,241.353
2776.0,33787,7.92624,241.173,1750430.0,1508560.0,240.623,241.289
2777.0,33787.5,7.92611,241.173,1757940.0,1503230.0,240.364,241.269
2778.0,33788,7.92598,241.174,1763940.0,1498130.0,240.128,241.301
2779.0,33788.5,7.92585,241.174,1768860.0,1493730.0,239.934,241.384
2780.0,33789,7.92572,241.174,1773150.0,1490260.0,239.8,241.51
2781.0,33789.5,7.92559,241.175,1776810.0,1487580.0,239.732,241.671
2782.0,33790,7.92546,241.175,1779840.0,1485560.0,239.729,241.852
2783.0,33790.5,7.92533,241.175,1782200.0,1484080.0,239.786,242.038
2784.0,33791,7.92519,241.176,1783840.0,1483080.0,239.891,242.217
2785.0,33791.5,7.92506,241.176,1784660.0,1482810.0,240.033,242.383
2786.0,33792,7.92492,241.177,1784520.0,1483650.0,240.206,242.54
2787.0,33792.5,7.92479,241.177,1783360.0,1486030.0,240.405,242.697
2788.0,33793,7.92465,241.178,1781300.0,1490400.0,240.624,242.867
2789.0,33793.5,7.92452,241.178,1778650.0,1497100.0,240.862,243.059
2790.0,33794,7.92438,241.179,1775920.0,1506270.0,241.115,243.283
2791.0,33794.5,7.92425,241.179,1773770.0,1517890.0,241.381,243.541
2792.0,33795,7.92412,241.18,1772950.0,1531930.0,241.659,243.83
2793.0,33795.5,7.92399,241.181,1774190.0,1548180.0,241.943,244.142
2794.0,33796,7.92387,241.181,1778030.0,1566110.0,242.23,244.468
2795.0,33796.5,7.92374,241.182,1784670.0,1584990.0,242.509,244.794
2796.0,33797,7.92361,241.183,1794030.0,1603940.0,242.771,245.103
2797.0,33797.5,7.92349,241.183,1805520.0,1622050.0,243.007,245.372
2798.0,33798,7.92336,241.184,1818170.0,1638340.0,243.204,245.588
2799.0,33798.5,7.92324,241.185,1830870.0,1651910.0,243.358,245.743
2800.0,33799,7.92312,241.185,1842460.0,1662160.0,243.464,245.837
2801.0,33799.5,7.923,241.186,1852080.0,1668890.0,243.522,245.872
2802.0,33800,7.92288,241.186,1859260.0,1672350.0,243.536,245.852
2803.0,33800.5,7.92276,241.187,1863650.0,1672930.0,243.505,245.785
2804.0,33801,7.92264,241.187,1865050.0,1671240.0,243.432,245.681
2805.0,33801.5,7.92253,241.187,1863510.0,1667750.0,243.317,245.554
2806.0,33802,7.92241,241.188,1859560.0,1663170.0,243.164,245.412
2807.0,33802.5,7.92231,241.188,1853850.0,1658220.0,242.977,245.26
2808.0,33803,7.9222,241.188,1846970.0,1653380.0,242.761,245.093
2809.0,33803.5,7.9221,241.188,1839210.0,1648890.0,242.519,244.902
2810.0,33804,7.922,241.188,1830500.0,1644650.0,242.258,244.674
2811.0,33804.5,7.9219,241.188,1820380.0,1640340.0,241.985,244.399
2812.0,33805,7.92181,241.188,1808220.0,1635450.0,241.705,244.072
2813.0,33805.5,7.92172,241.188,1793460.0,1629490.0,241.425,243.692
2814.0,33806,7.92163,241.187,1775950.0,1622090.0,241.152,243.267
2815.0,33806.5,7.92154,241.187,1756000.0,1613120.0,240.887,242.809
2816.0,33807,7.92145,241.187,1734210.0,1602800.0,240.634,242.337
2817.0,33807.5,7.92136,241.186,1711230.0,1591580.0,240.395,241.869
2818.0,33808,7.92127,241.186,1687640.0,1580070.0,240.17,241.423
2819.0,33808.5,7.92118,241.185,1663800.0,1568980.0,239.961,241.017
2820.0,33809,7.92109,241.185,1639820.0,1558820.0,239.769,240.664
2821.0,33809.5,7.921,241.184,1615770.0,1549720.0,239.593,240.375
2822.0,33810,7.92091,241.184,1591630.0,1541650.0,239.435,240.155
2823.0,33810.5,7.92082,241.183,1567420.0,1534360.0,239.298,240.01
2824.0,33811,7.92073,241.183,1543260.0,1527430.0,239.183,239.942
2825.0,33811.5,7.92064,241.182,1519360.0,1520570.0,239.096,239.949
2826.0,33812,7.92055,241.182,1496140.0,1513660.0,239.036,240.022
2827.0,33812.5,7.92046,241.181,1474040.0,1506800.0,239.005,240.144
2828.0,33813,7.92037,241.181,1453440.0,1500240.0,238.997,240.295
2829.0,33813.5,7.92027,241.181,1434680.0,1494300.0,239.006,240.452
2830.0,33814,7.92016,241.18,1418000.0,1489310.0,239.021,240.594
2831.0,33814.5,7.92005,241.18,1403470.0,1485600.0,239.024,240.706
2832.0,33815,7.91992,241.18,1391010.0,1483350.0,238.998,240.778
2833.0,33815.5,7.91978,241.18,1380650.0,1482690.0,238.925,240.811
2834.0,33816,7.91964,241.181,1372380.0,1483690.0,238.79,240.81
2835.0,33816.5,7.91948,241.181,1366330.0,1486400.0,238.589,240.783
2836.0,33817,7.91931,241.181,1362700.0,1490640.0,238.326,240.742
2837.0,33817.5,7.91914,241.182,1361580.0,1496010.0,238.011,240.695
2838.0,33818,7.91895,241.183,1363120.0,1502070.0,237.661,240.653
2839.0,33818.5,7.91875,241.183,1367340.0,1508240.0,237.299,240.623
2840.0,33819,7.91855,241.184,1373960.0,1513940.0,236.947,240.61
2841.0,33819.5,7.91833,241.185,1382470.0,1518550.0,236.624,240.613
2842.0,33820,7.91812,241.186,1392100.0,1521670.0,236.344,240.629
2843.0,33820.5,7.91789,241.187,1402020.0,1522990.0,236.118,240.653
2844.0,33821,7.91766,241.187,1411420.0,1522310.0,235.947,240.677
2845.0,33821.5,7.91742,241.188,1419550.0,1519850.0,235.832,240.69
2846.0,33822,7.91718,241.189,1425790.0,1516140.0,235.769,240.683
2847.0,33822.5,7.91694,241.19,1429800.0,1511750.0,235.758,240.649
2848.0,33823,7.91669,241.191,1432070.0,1507350.0,235.794,240.586
2849.0,33823.5,7.91644,241.191,1433230.0,1503590.0,235.875,240.494
2850.0,33824,7.91619,241.192,1433660.0,1501010.0,235.988,240.377
2851.0,33824.5,7.91593,241.193,1433190.0,1500050.0,236.116,240.237
2852.0,33825,7.91569,241.194,1431310.0,1500910.0,236.238,240.08
2853.0,33825.5,7.91544,241.195,1427310.0,1503570.0,236.343,239.914
2854.0,33826,7.9152,241.195,1420660.0,1507800.0,236.431,239.751
2855.0,33826.5,7.91497,241.196,1411570.0,1513130.0,236.508,239.602
2856.0,33827,7.91475,241.197,1400260.0,1519110.0,236.582,239.479
2857.0,33827.5,7.91454,241.197,1387100.0,1525180.0,236.659,239.395
2858.0,33828,7.91434,241.197,1372470.0,1530850.0,236.74,239.358
2859.0,33828.5,7.91416,241.198,1356490.0,1535670.0,236.825,239.376
2860.0,33829,7.914,241.198,1339210.0,1539360.0,236.913,239.451
2861.0,33829.5,7.91385,241.198,1320680.0,1541790.0,237.012,239.581
2862.0,33830,7.91372,241.198,1301050.0,1542940.0,237.132,239.758
2863.0,33830.5,7.9136,241.198,1280860.0,1542950.0,237.283,239.969
2864.0,33831,7.91351,241.198,1260850.0,1542030.0,237.476,240.196
2865.0,33831.5,7.91343,241.198,1241970.0,1540390.0,237.711,240.419
2866.0,33832,7.91336,241.198,1225270.0,1538240.0,237.989,240.617
2867.0,33832.5,7.9133,241.198,1211780.0,1535720.0,238.308,240.77
2868.0,33833,7.91326,241.198,1202340.0,1532910.0,238.669,240.862
2869.0,33833.5,7.91322,241.197,1197510.0,1529800.0,239.076,240.882
2870.0,33834,7.9132,241.197,1197460.0,1526070.0,239.532,240.823
2871.0,33834.5,7.91318,241.197,1201970.0,1521440.0,240.031,240.676
2872.0,33835,7.91317,241.197,1210470.0,1515930.0,240.553,240.433
2873.0,33835.5,7.91316,241.196,1222120.0,1509760.0,241.065,240.091
2874.0,33836,7.91316,241.196,1236230.0,1503470.0,241.523,239.66
2875.0,33836.5,7.91316,241.196,1252290.0,1497680.0,241.881,239.169
2876.0,33837,7.91317,241.196,1269920.0,1492840.0,242.103,238.658
2877.0,33837.5,7.91319,241.195,1289000.0,1489270.0,242.176,238.175
2878.0,33838,7.91321,241.195,1309120.0,1486950.0,242.106,237.757
2879.0,33838.5,7.91323,241.195,1329800.0,1485510.0,241.916,237.424
2880.0,33839,7.91326,241.195,1350230.0,1484510.0,241.642,237.175
2881.0,33839.5,7.9133,241.194,1369220.0,1483590.0,241.324,237.001
2882.0,33840,7.91333,241.194,1385550.0,1482470.0,240.996,236.884
2883.0,33840.5,7.91337,241.194,1398220.0,1481020.0,240.686,236.81
2884.0,33841,7.91341,241.193,1406320.0,1479160.0,240.411,236.772
2885.0,33841.5,7.91345,241.193,1409860.0,1477080.0,240.177,236.768
2886.0,33842,7.91348,241.193,1409580.0,1475050.0,239.986,236.801
2887.0,33842.5,7.91352,241.192,1406300.0,1473440.0,239.838,236.879
2888.0,33843,7.91355,241.192,1401020.0,1472660.0,239.73,237.001
2889.0,33843.5,7.91358,241.192,1394700.0,1473110.0,239.652,237.167
2890.0,33844,7.9136,241.191,1388350.0,1474970.0,239.596,237.371
2891.0,33844.5,7.91362,241.191,1382970.0,1478100.0,239.558,237.602
2892.0,33845,7.91364,241.191,1379410.0,1482130.0,239.539,237.855
2893.0,33845.5,7.91364,241.191,1378440.0,1486400.0,239.548,238.121
2894.0,33846,7.91365,241.19,1380690.0,1490260.0,239.59,238.393
2895.0,33846.5,7.91365,241.19,1386530.0,1493190.0,239.671,238.662
2896.0,33847,7.91364,241.19,1395830.0,1494910.0,239.787,238.917
2897.0,33847.5,7.91364,241.189,1408150.0,1495460.0,239.928,239.152
2898.0,33848,7.91363,241.189,1422630.0,1495150.0,240.079,239.361
2899.0,33848.5,7.91363,241.189,1438330.0,1494370.0,240.218,239.543
2900.0,33849,7.91362,241.188,1454260.0,1493460.0,240.329,239.699
2901.0,33849.5,7.91362,241.188,1469540.0,1492740.0,240.406,239.838
2902.0,33850,7.91363,241.187,1483720.0,1492360.0,240.454,239.973
2903.0,33850.5,7.91364,241.186,1496550.0,1492570.0,240.486,240.119
2904.0,33851,7.91365,241.185,1507920.0,1493450.0,240.52,240.286
2905.0,33851.5,7.91367,241.185,1518100.0,1494910.0,240.574,240.484
2906.0,33852,7.91369,241.184,1527250.0,1496680.0,240.651,240.711
2907.0,33852.5,7.91371,241.183,1535620.0,1498540.0,240.749,240.955
2908.0,33853,7.91373,241.182,1543450.0,1500260.0,240.859,241.202
2909.0,33853.5,7.91375,241.181,1551230.0,1501730.0,240.97,241.439
2910.0,33854,7.91377,241.18,1559390.0,1502840.0,241.079,241.652
2911.0,33854.5,7.91379,241.179,1567870.0,1503650.0,241.181,241.832
2912.0,33855,7.9138,241.178,1576270.0,1504320.0,241.278,241.967
2913.0,33855.5,7.9138,241.177,1584040.0,1504980.0,241.371,242.052
2914.0,33856,7.91381,241.177,1590360.0,1505770.0,241.461,242.08
2915.0,33856.5,7.9138,241.176,1594820.0,1506970.0,241.545,242.047
2916.0,33857,7.91379,241.175,1597090.0,1508700.0,241.622,241.958
2917.0,33857.5,7.91378,241.174,1597200.0,1510900.0,241.69,241.821
2918.0,33858,7.91377,241.173,1595420.0,1513480.0,241.748,241.651
2919.0,33858.5,7.91375,241.172,1592350.0,1516350.0,241.8,241.464
2920.0,33859,7.91374,241.171,1588720.0,1519350.0,241.849,241.276
2921.0,33859.5,7.91373,241.17,1585160.0,1522320.0,241.902,241.101
2922.0,33860,7.91373,241.169,1582120.0,1524930.0,241.967,240.95
2923.0,33860.5,7.91373,241.168,1579880.0,1526730.0,242.052,240.829
2924.0,33861,7.91373,241.167,1578560.0,1527270.0,242.162,240.74
2925.0,33861.5,7.91374,241.166,1578190.0,1526160.0,242.302,240.683
2926.0,33862,7.91375,241.165,1578980.0,1523140.0,242.464,240.651
2927.0,33862.5,7.91377,241.164,1581420.0,1518270.0,242.629,240.638
2928.0,33863,7.9138,241.163,1586250.0,1511740.0,242.774,240.639
2929.0,33863.5,7.91382,241.162,1593970.0,1503820.0,242.873,240.651
2930.0,33864,7.91385,241.161,1604890.0,1494870.0,242.903,240.674
2931.0,33864.5,7.91388,241.16,1618920.0,1485240.0,242.854,240.712
2932.0,33865,7.91391,241.159,1635520.0,1475240.0,242.725,240.766
2933.0,33865.5,7.91394,241.159,1653770.0,1465060.0,242.526,240.84
2934.0,33866,7.91397,241.158,1672560.0,1454760.0,242.269,240.935
2935.0,33866.5,7.91399,241.157,1690830.0,1444310.0,241.968,241.052
2936.0,33867,7.91402,241.157,1707700.0,1433640.0,241.632,241.192
2937.0,33867.5,7.91404,241.157,1722520.0,1422730.0,241.275,241.353
2938.0,33868,7.91406,241.156,1735200.0,1411670.0,240.91,241.53
2939.0,33868.5,7.91408,241.156,1745870.0,1400670.0,240.557,241.718
2940.0,33869,7.91411,241.156,1754860.0,1390000.0,240.249,241.91
2941.0,33869.5,7.91413,241.156,1762060.0,1379950.0,240.025,242.1
2942.0,33870,7.91417,241.156,1766870.0,1370620.0,239.915,242.283
2943.0,33870.5,7.9142,241.156,1768220.0,1361990.0,239.934,242.457
2944.0,33871,7.91424,241.156,1765150.0,1353900.0,240.066,242.622
2945.0,33871.5,7.91429,241.156,1757180.0,1345970.0,240.273,242.778
2946.0,33872,7.91435,241.156,1744740.0,1337850.0,240.505,242.926
2947.0,33872.5,7.91441,241.156,1728980.0,1329310.0,240.714,243.063
2948.0,33873,7.91449,241.156,1711960.0,1320140.0,240.868,243.185
2949.0,33873.5,7.91457,241.156,1695550.0,1310350.0,240.949,243.283
2950.0,33874,7.91467,241.156,1680800.0,1300150.0,240.958,243.347
2951.0,33874.5,7.91478,241.156,1667930.0,1289630.0,240.907,243.366
2952.0,33875,7.9149,241.156,1656760.0,1279160.0,240.811,243.333
2953.0,33875.5,7.91503,241.156,1646760.0,1269230.0,240.69,243.243
2954.0,33876,7.91517,241.156,1637590.0,1260260.0,240.557,243.096
2955.0,33876.5,7.91532,241.156,1628750.0,1252650.0,240.425,242.896
2956.0,33877,7.91549,241.156,1619690.0,1246820.0,240.297,242.65
2957.0,33877.5,7.91566,241.155,1609850.0,1242980.0,240.172,242.365
2958.0,33878,7.91583,241.155,1598800.0,1241090.0,240.049,242.052
2959.0,33878.5,7.91601,241.155,1586320.0,1240820.0,239.926,241.721
2960.0,33879,7.91619,241.155,1572560.0,1241700.0,239.804,241.379
2961.0,33879.5,7.91638,241.155,1557920.0,1242900.0,239.689,241.029
2962.0,33880,7.91656,241.156,1543040.0,1243270.0,239.587,240.673
2963.0,33880.5,7.91675,241.156,1528650.0,1241550.0,239.506,240.308
2964.0,33881,7.91693,241.156,1515440.0,1236490.0,239.454,239.93
2965.0,33881.5,7.91711,241.156,1503940.0,1227050.0,239.436,239.537
2966.0,33882,7.91729,241.157,1494320.0,1212610.0,239.454,239.125
2967.0,33882.5,7.91747,241.157,1486480.0,1193430.0,239.503,238.696
2968.0,33883,7.91765,241.158,1480200.0,1170440.0,239.574,238.256
2969.0,33883.5,7.91783,241.159,1475040.0,1144900.0,239.658,237.811
2970.0,33884,7.91801,241.159,1470650.0,1118390.0,239.741,237.37
2971.0,33884.5,7.9182,241.16,1466760.0,1092410.0,239.812,236.942
2972.0,33885,7.9184,241.161,1463110.0,1068460.0,239.862,236.533
2973.0,33885.5,7.9186,241.162,1459570.0,1047790.0,239.883,236.151
2974.0,33886,7.9188,241.162,1456000.0,1031350.0,239.87,235.797
2975.0,33886.5,7.919,241.163,1452250.0,1019440.0,239.82,235.465
2976.0,33887,7.9192,241.164,1448200.0,1011770.0,239.735,235.145
2977.0,33887.5,7.91941,241.165,1443930.0,1007580.0,239.622,234.817
2978.0,33888,7.91962,241.166,1439740.0,1005710.0,239.485,234.464
2979.0,33888.5,7.91983,241.167,1435800.0,1005000.0,239.33,234.07
2980.0,33889,7.92005,241.168,1432340.0,1004450.0,239.164,233.628
2981.0,33889.5,7.92026,241.169,1429460.0,1003440.0,238.99,233.144
2982.0,33890,7.92048,241.17,1427250.0,1001940.0,238.815,232.639
2983.0,33890.5,7.9207,241.171,1426030.0,1000480.0,238.644,232.15
2984.0,33891,7.92091,241.172,1426230.0,999773,238.488,231.728
2985.0,33891.5,7.92113,241.173,1428160.0,1000490.0,238.353,231.429
2986.0,33892,7.92135,241.173,1432150.0,1002910.0,238.245,231.301
2987.0,33892.5,7.92157,241.174,1438820.0,1006810.0,238.173,231.377
2988.0,33893,7.92179,241.175,1448660.0,1011550.0,238.145,231.667
2989.0,33893.5,7.92201,241.175,1462130.0,1016170.0,238.169,232.152
2990.0,33894,7.92223,241.176,1479370.0,1019970.0,238.253,232.779
2991.0,33894.5,7.92244,241.177,1500130.0,1022490.0,238.399,233.481
2992.0,33895,7.92266,241.177,1523940.0,1023940.0,238.6,234.18
2993.0,33895.5,7.92286,241.177,1549680.0,1024780.0,238.847,234.809
2994.0,33896,7.92307,241.178,1575890.0,1025670.0,239.123,235.325
2995.0,33896.5,7.92327,241.178,1600950.0,1027240.0,239.408,235.712
2996.0,33897,7.92346,241.179,1623470.0,1029750.0,239.677,235.982
2997.0,33897.5,7.92364,241.179,1641970.0,1033090.0,239.907,236.154
2998.0,33898,7.92382,241.179,1655260.0,1036840.0,240.081,236.253
2999.0,33898.5,7.92399,241.18,1662610.0,1040580.0,240.194,236.298
3000.0,33899,7.92416,241.18,1664170.0,1044070.0,240.245,236.31
3001.0,33899.5,7.92432,241.181,1660470.0,1047270.0,240.243,236.313
3002.0,33900,7.92447,241.181,1652540.0,1050300.0,240.2,236.329
3003.0,33900.5,7.92462,241.181,1641780.0,1053450.0,240.132,236.38
3004.0,33901,7.92477,241.182,1629470.0,1057160.0,240.052,236.483
3005.0,33901.5,7.92491,241.182,1616780.0,1061910.0,239.969,236.65
3006.0,33902,7.92505,241.182,1604370.0,1068200.0,239.89,236.882
3007.0,33902.5,7.92519,241.182,1592510.0,1076450.0,239.818,237.167
3008.0,33903,7.92532,241.183,1581440.0,1086770.0,239.749,237.486
3009.0,33903.5,7.92546,241.183,1571030.0,1098920.0,239.682,237.814
3010.0,33904,7.92559,241.183,1561120.0,1112420.0,239.611,238.124
3011.0,33904.5,7.92573,241.183,1551440.0,1126470.0,239.534,238.397
3012.0,33905,7.92586,241.183,1541480.0,1140170.0,239.445,238.627
3013.0,33905.5,7.92599,241.183,1530700.0,1152650.0,239.343,238.815
3014.0,33906,7.92613,241.183,1518460.0,1163240.0,239.226,238.979
3015.0,33906.5,7.92626,241.183,1504530.0,1171420.0,239.097,239.134
3016.0,33907,7.92639,241.182,1488860.0,1176610.0,238.961,239.294
3017.0,33907.5,7.92652,241.182,1471700.0,1178260.0,238.824,239.463
3018.0,33908,7.92665,241.182,1453540.0,1176210.0,238.692,239.639
3019.0,33908.5,7.92678,241.182,1435020.0,1170670.0,238.57,239.807
3020.0,33909,7.9269,241.182,1416820.0,1161820.0,238.459,239.949
3021.0,33909.5,7.92702,241.182,1399630.0,1150300.0,238.36,240.048
3022.0,33910,7.92714,241.182,1383950.0,1136900.0,238.271,240.09
