Timestamp,SRRL BMS Direct Normal Irradiance (W/m²_irr),SRRL BMS Diffuse Horizontal Irradiance (W/m²_irr),SRRL BMS Global Horizontal Irradiance (W/m²_irr),SRRL BMS Dry Bulb Temperature (°C),SRRL BMS Wind Speed at 19' (m/s)
2020-04-15 01:07:00+00:00,0.5346414,4.331866,4.052992,6.999994,4.096
2020-04-15 01:08:00+00:00,0.5184401,3.824458,3.6810431,6.9680114,3.979
2020-04-15 01:09:00+00:00,0.50223887,3.451798,3.175068,6.818994,4.129
2020-04-15 01:10:00+00:00,0.48603764,3.045142,2.6424398,6.7799926,4.212
2020-04-15 01:11:00+00:00,0.46983638,2.653655,2.2943332,6.735986,4.095
2020-04-15 01:12:00+00:00,0.45363513,2.284628,1.8565185,6.675012,4.346
2020-04-15 01:13:00+00:00,0.43743387,1.936239,1.699157,6.6899962,4.029
2020-04-15 01:14:00+00:00,0.4212326,1.638831,1.3842695,6.670007,3.995
2020-04-15 01:15:00+00:00,0.40503135,1.369339,1.1646528,6.684015,4.137
2020-04-15 01:16:00+00:00,0.3888301,1.145974,0.951846,6.6859984,4.255
2020-04-15 01:17:00+00:00,0.37262887,0.9487088,0.8494251,6.67901,4.34
2020-04-15 01:18:00+00:00,0.3564276,0.7817889,0.67501414,6.6610045,4.284
2020-04-15 01:19:00+00:00,0.34022635,0.6512917,0.61945045,6.646997,4.007
2020-04-15 01:20:00+00:00,0.3240251,0.5323259,0.58271194,6.5549865,4.136
2020-04-15 01:21:00+00:00,0.30782384,0.4479555,0.4323864,6.523004,4.098
2020-04-15 01:22:00+00:00,0.29162258,0.3605511,0.46085423,6.5110106,4.116
2020-04-15 01:23:00+00:00,0.27542132,0.2943892,0.2460717,6.4529967,4.319
2020-04-15 01:24:00+00:00,0.25922006,0.2173027,0.30852652,6.4399962,4.423
2020-04-15 01:25:00+00:00,0.24301882,0.1918107,0.2810908,6.4609923,4.653
2020-04-15 01:26:00+00:00,0.22681756,0.1499289,0.21790683,6.475,4.564
2020-04-15 01:27:00+00:00,0.2106163,0.1250427,0.19309771,6.4599853,4.41
2020-04-15 01:28:00+00:00,0.19441505,0.09954873,0.2911691,6.3680053,4.511
2020-04-15 01:29:00+00:00,0.1782138,0.1062259,0.30353093,6.231012,3.953
2020-04-15 01:30:00+00:00,0.16201255,0.1001561,0.15985852,6.153009,4.301
2020-04-15 01:31:00+00:00,0.14581129,0.08983743,0.20579898,6.1499877,4.052
2020-04-15 01:32:00+00:00,0.12961003,0.08619597,0.27072072,6.097009,4.013
2020-04-15 01:33:00+00:00,0.11340878,0.07891219,0.19886655,5.991998,4.206
2020-04-15 01:34:00+00:00,0.097207524,0.06313025,0.09279668,5.985986,4.691
2020-04-15 01:35:00+00:00,0.08100627,0.06191653,0.0948953,6.0299926,4.562
2020-04-15 01:36:00+00:00,0.064805016,0.04491999,0.13340443,6.1069884,4.802
2020-04-15 01:37:00+00:00,0.048603762,0.04067092,0.23752642,6.0830016,4.733
2020-04-15 01:38:00+00:00,0.032402508,0.04795538,0.065677464,6.0200133,5.276
2020-04-15 01:39:00+00:00,0.016201254,0.02792349,0.18206155,6.0849853,4.624
2020-04-15 01:40:00+00:00,0.0,0.03338687,0.043486953,6.037988,4.745
2020-04-15 01:41:00+00:00,0.0,0.01456887,0.1071794,6.126001,5.281
2020-04-15 01:42:00+00:00,0.0,0.01335486,0.1193369,6.1539855,5.356
2020-04-15 01:43:00+00:00,0.0,0.0,0.22081351,6.169,4.676
2020-04-15 01:44:00+00:00,0.0,0.0,0.2210502,6.0779967,4.761
2020-04-15 01:45:00+00:00,0.0,0.008498626,0.17988592,6.037988,4.639
2020-04-15 01:46:00+00:00,0.0,0.01092688,0.23919153,6.023004,4.57
2020-04-15 01:47:00+00:00,0.0,0.01942561,0.25168687,5.997003,4.724
2020-04-15 01:48:00+00:00,0.0,0.03095968,0.30125064,5.908014,4.274
2020-04-15 01:49:00+00:00,0.0,0.03338791,0.18281794,5.817987,4.492
2020-04-15 01:50:00+00:00,0.0,0.03278078,0.2813689,5.80401,4.492
2020-04-15 01:51:00+00:00,0.0,0.04067277,0.26467788,5.7080016,4.64
2020-04-15 01:52:00+00:00,0.0,0.04006578,0.25887674,5.6299987,4.763
2020-04-15 01:53:00+00:00,0.0,0.05099297,0.22500128,5.6090026,4.779
2020-04-15 01:54:00+00:00,0.0,0.0576706,0.23528934,5.5809875,4.495
2020-04-15 01:55:00+00:00,0.0,0.05038564,0.2510969,5.5029845,4.572
2020-04-15 01:56:00+00:00,0.0,0.0540282,0.17617679,5.5100036,4.712
2020-04-15 01:57:00+00:00,0.0,0.04613671,0.14895493,5.524011,4.725
2020-04-15 01:58:00+00:00,0.0,0.0497792,0.17009741,5.506006,4.797
2020-04-15 01:59:00+00:00,0.0,0.05038652,0.1761049,5.4609923,4.25
2020-04-15 02:00:00+00:00,0.0,0.0503866,0.17239434,5.37301,4.541
2020-04-15 02:01:00+00:00,0.0,0.04310201,0.14734209,5.376001,4.647
2020-04-15 02:02:00+00:00,0.0,0.02488997,0.17253631,5.447992,5.034
2020-04-15 02:03:00+00:00,0.0,0.02671116,0.20848364,5.469995,4.827
2020-04-15 02:04:00+00:00,0.0,0.03156791,0.17509508,5.4380126,4.74
2020-04-15 02:05:00+00:00,0.0,0.02792563,0.099598944,5.412988,4.828
2020-04-15 02:06:00+00:00,0.0,0.01274868,0.101607084,5.438989,5.026
2020-04-15 02:07:00+00:00,0.0,0.002428316,0.14678943,5.49801,4.877
2020-04-15 02:08:00+00:00,0.0,0.004249572,0.138457,5.4880004,5.122
2020-04-15 02:09:00+00:00,0.0,0.001214158,0.1306957,5.4779906,4.905
2020-04-15 02:10:00+00:00,0.0,0.0,0.10772574,5.476007,5.174
2020-04-15 02:11:00+00:00,0.0,0.0,0.11370742,5.4630065,5.088
2020-04-15 02:12:00+00:00,0.0,0.0,0.15159267,5.4890075,5.215
2020-04-15 02:13:00+00:00,0.0,0.0,0.21915346,5.517999,5.411
2020-04-15 02:14:00+00:00,0.0,0.0006070893,0.12284544,5.507013,5.486
2020-04-15 02:15:00+00:00,0.0,0.0,0.27262115,5.5289855,5.419
2020-04-15 02:16:00+00:00,0.0,0.00303548,0.12958461,5.4989867,5.016
2020-04-15 02:17:00+00:00,0.0,0.0,0.19857287,5.5029845,4.715
2020-04-15 02:18:00+00:00,0.0,0.005463925,0.18829209,5.480005,4.921
2020-04-15 02:19:00+00:00,0.0,0.001214206,0.22491741,5.4729857,4.885
2020-04-15 02:20:00+00:00,0.0,0.001821312,0.1785267,5.475,4.965
2020-04-15 02:21:00+00:00,0.0,0.004856843,0.0,5.4989867,5.735
2020-04-15 02:22:00+00:00,0.2317235,0.0,0.10732883,5.616998,5.202
2020-04-15 02:23:00+00:00,0.3947164,0.0,0.28303346,5.64599,5.029
2020-04-15 02:24:00+00:00,0.2487447,0.0,0.25109506,5.5880065,5.039
2020-04-15 02:25:00+00:00,0.1597208,0.0,0.22316086,5.485986,4.676
2020-04-15 02:26:00+00:00,0.08051504,0.00242846,0.1626868,5.448999,4.897
2020-04-15 02:27:00+00:00,0.1211002,0.001821348,0.21546406,5.4089904,4.84
2020-04-15 02:28:00+00:00,0.02029251,0.003642705,0.23447877,5.392999,5.117
2020-04-15 02:29:00+00:00,0.0,0.001821355,0.28606582,5.376001,5.088
2020-04-15 02:30:00+00:00,0.0,0.009106783,0.19838631,5.3789916,5.352
2020-04-15 02:31:00+00:00,0.0,0.01760646,0.20056075,5.348993,4.559
2020-04-15 02:32:00+00:00,0.0,0.02367767,0.19724214,5.296991,5.336
2020-04-15 02:33:00+00:00,0.0,0.02610615,0.1250335,5.2960143,5.852
2020-04-15 02:34:00+00:00,0.0,0.029749,0.0,5.3160033,5.537
2020-04-15 02:35:00+00:00,0.1328842,0.005464095,0.28154868,5.3680053,6.007
2020-04-15 02:36:00+00:00,0.0,0.01092818,0.23642099,5.3369994,5.566
2020-04-15 02:37:00+00:00,0.0,0.01760651,0.2754087,5.303003,5.632
2020-04-15 02:38:00+00:00,0.0,0.03278468,0.27834803,5.226007,5.514
2020-04-15 02:39:00+00:00,0.0,0.05646259,0.23775041,5.1710143,5.29
2020-04-15 02:40:00+00:00,0.0,0.06010543,0.21664762,5.146997,5.759
2020-04-15 02:41:00+00:00,0.0,0.07164114,0.19086027,5.0880065,5.713
2020-04-15 02:42:00+00:00,0.0,0.06435564,0.21274793,5.0630126,5.565
2020-04-15 02:43:00+00:00,0.0,0.06860587,0.20383877,4.9840026,5.145
2020-04-15 02:44:00+00:00,0.0,0.06921306,0.23507977,4.9590087,5.076
2020-04-15 02:45:00+00:00,0.0,0.06678473,0.18823284,4.920007,5.47
2020-04-15 02:46:00+00:00,0.0,0.05949918,0.26962966,4.8680053,5.178
2020-04-15 02:47:00+00:00,0.0,0.07224917,0.23853397,4.8269897,5.104
2020-04-15 02:48:00+00:00,0.0,0.06982076,0.21589178,4.7789855,5.085
2020-04-15 02:49:00+00:00,0.0,0.07285666,0.20326394,4.666986,5.207
2020-04-15 02:50:00+00:00,0.0,0.07346366,0.23211712,4.6570067,5.031
2020-04-15 02:51:00+00:00,0.0,0.07467818,0.21900386,4.626001,5.037
2020-04-15 02:52:00+00:00,0.0,0.072857,0.1291424,4.5670104,5.23
2020-04-15 02:53:00+00:00,0.0,0.07346436,0.22360766,4.58999,5.174
2020-04-15 02:54:00+00:00,0.0,0.07346465,0.19829422,4.5410094,4.763
2020-04-15 02:55:00+00:00,0.0,0.07225035,0.24085248,4.52099,4.755
2020-04-15 02:56:00+00:00,0.0,0.07589323,0.20379537,4.4309936,5.112
2020-04-15 02:57:00+00:00,0.0,0.0680005,0.1832596,4.4410033,4.407
2020-04-15 02:58:00+00:00,0.0,0.07103655,0.24356288,4.4099975,4.662
2020-04-15 02:59:00+00:00,0.0,0.06860786,0.25991052,4.400995,4.568
2020-04-15 03:00:00+00:00,0.0,0.067394,0.17448574,4.351007,4.219
2020-04-15 03:01:00+00:00,0.0,0.06860848,0.16197658,4.299005,4.709
2020-04-15 03:02:00+00:00,0.0,0.05950113,0.23369354,4.2749877,4.426
2020-04-15 03:03:00+00:00,0.0,0.0601084,0.1641739,4.2430053,4.524
2020-04-15 03:04:00+00:00,0.0,0.04675123,0.16253716,4.252008,4.892
2020-04-15 03:05:00+00:00,0.0,0.04250128,0.23909461,4.257013,4.614
2020-04-15 03:06:00+00:00,0.0,0.04492993,0.23928678,4.2279906,4.578
2020-04-15 03:07:00+00:00,0.0,0.04857292,0.23463845,4.1710143,4.513
2020-04-15 03:08:00+00:00,0.0,0.05950213,0.14387208,4.132013,4.559
2020-04-15 03:09:00+00:00,0.0,0.04068005,0.022894979,4.150995,4.83
2020-04-15 03:10:00+00:00,0.0,0.03643024,0.22265321,4.196985,4.617
2020-04-15 03:11:00+00:00,0.0,0.03643034,0.114414096,4.2069945,5.05
2020-04-15 03:12:00+00:00,0.0,0.02853717,0.12770993,4.193994,4.176
2020-04-15 03:13:00+00:00,0.0,0.03521622,0.1830467,4.1570067,4.123
2020-04-15 03:14:00+00:00,0.0,0.03521635,0.23593396,4.094995,4.379
2020-04-15 03:15:00+00:00,0.0,0.03521644,0.14908987,4.0309997,4.464
2020-04-15 03:16:00+00:00,0.0,0.03157349,0.25251806,4.001001,4.072
2020-04-15 03:17:00+00:00,0.0,0.03582371,0.22152823,3.9559875,4.354
2020-04-15 03:18:00+00:00,0.0,0.03703811,0.26711202,3.9460082,3.928
2020-04-15 03:19:00+00:00,0.0,0.03764532,0.16572165,3.9150023,4.537
2020-04-15 03:20:00+00:00,0.0,0.03582378,0.19964689,3.9399962,4.253
2020-04-15 03:21:00+00:00,0.0,0.03643089,0.17443198,3.9340148,4.457
2020-04-15 03:22:00+00:00,0.0,0.03521652,0.15933728,3.9089904,4.577
2020-04-15 03:23:00+00:00,0.0,0.03582374,0.24027193,3.9219909,4.212
2020-04-15 03:24:00+00:00,0.0,0.03582377,0.1937424,3.8690124,4.255
2020-04-15 03:25:00+00:00,0.0,0.03764547,0.23354721,3.8059936,4.008
2020-04-15 03:26:00+00:00,0.0,0.04007439,0.21841705,3.7560058,4.322
2020-04-15 03:27:00+00:00,0.0,0.03886006,0.12539452,3.7749877,4.124
2020-04-15 03:28:00+00:00,0.0,0.03521689,0.18225092,3.7679992,4.443
2020-04-15 03:29:00+00:00,0.0,0.03035942,0.1825167,3.7799926,4.541
2020-04-15 03:30:00+00:00,0.0,0.0248948,0.1634742,3.8390136,4.544
2020-04-15 03:31:00+00:00,0.1001657,0.004857534,0.17011788,3.898004,4.854
2020-04-15 03:32:00+00:00,0.2265199,0.004857593,0.21600127,3.9399962,4.764
2020-04-15 03:33:00+00:00,0.2167011,0.0,0.22896683,3.955011,5.089
2020-04-15 03:34:00+00:00,0.3005018,0.003643215,0.17258334,4.0100036,5.07
2020-04-15 03:35:00+00:00,0.5172044,0.0,0.12527621,4.006006,4.679
2020-04-15 03:36:00+00:00,0.7581323,0.0,0.17338908,4.047998,5.228
2020-04-15 03:37:00+00:00,0.8727053,0.0,0.13336754,4.171991,5.553
2020-04-15 03:38:00+00:00,1.085483,0.0,0.12360641,4.2029967,5.145
2020-04-15 03:39:00+00:00,1.300882,0.0,0.183355,4.1809936,5.33
2020-04-15 03:40:00+00:00,1.286478,0.0,0.2274445,4.1849914,4.733
2020-04-15 03:41:00+00:00,1.234106,0.0,0.25070462,4.141992,4.777
2020-04-15 03:42:00+00:00,1.147686,0.0,0.2276308,4.076013,4.957
2020-04-15 03:43:00+00:00,1.008889,0.0,0.24578997,4.0599914,5.155
2020-04-15 03:44:00+00:00,0.9100294,0.0,0.2664714,4.1589904,5.129
2020-04-15 03:45:00+00:00,0.7535586,0.0,0.22323197,4.1910033,5.588
2020-04-15 03:46:00+00:00,0.6625555,0.0,0.21838209,4.1799865,5.17
2020-04-15 03:47:00+00:00,0.5892296,0.0,0.21662131,4.1620116,5.401
2020-04-15 03:48:00+00:00,0.5178677,0.0,0.32993674,4.1660094,5.032
2020-04-15 03:49:00+00:00,0.2913413,0.0,0.1954737,4.1570067,4.942
2020-04-15 03:50:00+00:00,0.3129461,0.0,0.23997375,4.1559997,5.107
2020-04-15 03:51:00+00:00,0.3149116,0.00121443,0.20179778,4.1,5.313
2020-04-15 03:52:00+00:00,0.3974048,0.0,0.2890553,4.0880065,4.959
2020-04-15 03:53:00+00:00,0.1446894,0.004857728,0.34338903,4.0890136,4.838
2020-04-15 03:54:00+00:00,0.0,0.007286614,0.24750799,4.071008,4.686
2020-04-15 03:55:00+00:00,0.0,0.01760942,0.19336396,4.067987,4.769
2020-04-15 03:56:00+00:00,0.0,0.006072222,0.2329647,4.047998,5.114
2020-04-15 03:57:00+00:00,0.0,0.01943119,0.2025683,4.0339904,5.024
2020-04-15 03:58:00+00:00,0.0,0.02186012,0.2218273,4.0190063,5.174
2020-04-15 03:59:00+00:00,0.001309428,0.004857815,0.22610503,4.0079894,4.996
2020-04-15 04:00:00+00:00,0.0,0.01032281,0.21931306,4.0140014,4.475
2020-04-15 04:01:00+00:00,0.0,0.01214451,0.26206124,3.968988,4.934
2020-04-15 04:02:00+00:00,0.0,0.02368185,0.18530178,3.9479918,5.019
2020-04-15 04:03:00+00:00,0.0,0.01153736,0.26048428,3.92901,5.152
2020-04-15 04:04:00+00:00,0.0,0.02186031,0.27073318,3.924005,5.245
2020-04-15 04:05:00+00:00,0.0,0.02489643,0.22953165,3.9349914,4.977
2020-04-15 04:06:00+00:00,0.0,0.0248964,0.2710623,3.9320006,4.642
2020-04-15 04:07:00+00:00,0.0,0.02428925,0.2592783,3.891992,4.91
2020-04-15 04:08:00+00:00,0.0,0.02853985,0.27330583,3.8600097,4.493
2020-04-15 04:09:00+00:00,0.0,0.03036159,0.2275747,3.800012,4.39
2020-04-15 04:10:00+00:00,0.0,0.02732537,0.22180742,3.744989,4.706
2020-04-15 04:11:00+00:00,0.0,0.03218327,0.2794388,3.674005,4.425
2020-04-15 04:12:00+00:00,0.0,0.03582662,0.26165473,3.6520019,4.237
2020-04-15 04:13:00+00:00,0.0,0.03643386,0.30748022,3.6150146,4.348
2020-04-15 04:14:00+00:00,0.0,0.03947008,0.18646067,3.6130004,4.392
2020-04-15 04:15:00+00:00,0.0,0.03643406,0.33298475,3.6360106,4.523
2020-04-15 04:16:00+00:00,0.0,0.04432823,0.31135273,3.6299987,4.588
2020-04-15 04:17:00+00:00,0.0,0.04979342,0.12104356,3.575006,4.51
2020-04-15 04:18:00+00:00,0.0,0.04007758,0.23166221,3.5729918,4.766
2020-04-15 04:19:00+00:00,0.0,0.03947046,0.18633747,3.5549865,4.374
2020-04-15 04:20:00+00:00,0.0,0.03339802,0.25021583,3.541986,4.438
2020-04-15 04:21:00+00:00,0.0,0.03521977,0.23112935,3.4810119,4.764
2020-04-15 04:22:00+00:00,0.0,0.0388634,0.21595055,3.4999938,4.942
2020-04-15 04:23:00+00:00,0.0,0.03522006,0.20657104,3.542993,5.003
2020-04-15 04:24:00+00:00,0.0,0.02611143,0.17091787,3.5549865,4.675
2020-04-15 04:25:00+00:00,0.0,0.02550424,0.21009731,3.5469909,5.24
2020-04-15 04:26:00+00:00,0.0,0.02428982,0.24348456,3.576013,4.603
2020-04-15 04:27:00+00:00,0.0,0.0206463,0.22586608,3.576013,4.871
2020-04-15 04:28:00+00:00,0.0,0.02064633,0.21904147,3.5920043,5.212
2020-04-15 04:29:00+00:00,0.0,0.01518118,0.2395854,3.5979857,4.903
2020-04-15 04:30:00+00:00,0.0,0.02307533,0.15298897,3.5549865,4.972
